snapshot_id,product_id,snapshot_date,quantity_start_of_day,quantity_received,quantity_shipped,backorder_quantity,in_transit_quantity
17818,19,2024-03-05,973,63,136,36,3
17819,58,2024-10-10,658,17,30,30,163
17820,57,2024-09-04,803,73,64,32,111
17821,40,2024-01-01,477,24,15,45,156
17822,72,2024-02-09,661,62,36,26,65
17823,99,2024-05-19,342,90,136,18,160
17824,91,2024-10-24,180,118,82,37,166
17825,98,2024-05-15,478,120,137,17,189
17826,60,2024-12-05,837,109,82,21,69
17827,44,2024-12-05,255,144,31,42,1
17828,79,2024-05-25,340,45,17,13,5
17829,30,2024-10-30,103,35,16,39,155
17830,69,2024-04-11,412,150,144,41,193
17831,5,2024-05-16,101,200,56,17,69
17832,89,2024-04-20,232,76,71,34,125
17833,22,2024-10-11,976,17,43,32,50
17834,37,2024-02-16,72,26,126,13,158
17835,20,2024-04-18,684,135,120,39,74
17836,23,2023-12-29,630,187,40,27,6
17837,52,2024-08-04,932,68,10,35,79
17838,1,2024-02-22,824,36,85,23,11
17839,40,2024-09-06,847,188,43,7,19
17840,12,2023-12-27,773,165,48,31,69
17841,98,2024-09-13,229,129,35,13,23
17842,57,2024-01-24,523,178,34,46,166
17843,61,2024-02-24,14,99,129,0,132
17844,83,2024-06-22,992,153,91,21,181
17845,65,2024-10-23,299,157,48,28,19
17846,88,2024-07-25,392,157,37,35,166
17847,56,2024-04-26,807,15,21,50,39
17848,21,2023-12-22,283,35,139,14,61
17849,65,2024-02-19,134,11,120,20,9
17850,26,2024-07-20,79,157,129,26,29
17851,72,2024-07-22,280,174,42,10,78
17852,78,2024-03-04,778,153,90,1,147
17853,33,2024-02-07,149,5,117,21,28
17854,61,2024-05-13,971,30,115,12,31
17855,11,2024-06-26,454,194,85,40,169
17856,60,2024-08-22,324,174,34,19,177
17857,81,2024-12-03,115,177,126,49,110
17858,68,2024-10-09,953,32,72,22,200
17859,37,2024-10-08,930,186,113,14,136
17860,33,2024-12-16,384,145,78,16,99
17861,5,2024-07-19,670,143,5,37,174
17862,52,2024-11-30,559,183,45,39,125
17863,49,2024-12-05,532,15,24,47,181
17864,12,2024-09-25,293,30,33,40,178
17865,98,2024-11-17,948,168,50,42,145
17866,93,2024-02-27,601,114,115,21,123
17867,59,2024-02-29,818,127,108,32,156
17868,98,2024-10-25,806,180,25,49,81
17869,32,2024-10-01,645,45,82,48,125
17870,97,2024-08-11,47,25,81,34,174
17871,96,2024-02-28,953,73,41,33,176
17872,44,2024-02-01,898,110,130,21,97
17873,59,2024-06-19,198,88,61,46,105
17874,36,2024-07-01,201,164,19,22,105
17875,21,2024-03-18,391,181,83,10,181
17876,83,2024-06-09,535,151,104,37,90
17877,61,2024-07-16,769,129,66,1,23
17878,56,2024-05-06,746,101,93,24,70
17879,51,2024-07-19,305,176,108,1,67
17880,64,2024-10-16,723,65,38,33,44
17881,96,2024-01-01,628,130,139,5,131
17882,82,2024-01-08,160,114,138,15,75
17883,23,2024-08-02,37,89,130,14,154
17884,27,2024-09-01,654,157,114,43,127
17885,4,2024-05-07,101,90,23,7,115
17886,78,2024-07-12,657,70,37,25,50
17887,54,2024-08-14,830,59,59,32,1
17888,76,2024-11-09,402,42,91,12,104
17889,8,2024-01-24,681,113,41,20,88
17890,43,2024-06-24,577,31,68,48,123
17891,99,2024-12-08,6,49,138,42,108
17892,54,2024-07-01,338,70,110,47,102
17893,3,2024-05-25,126,136,140,45,200
17894,65,2024-01-08,317,106,73,35,182
17895,56,2024-12-02,987,183,26,47,172
17896,18,2024-11-14,576,118,43,22,177
17897,77,2024-09-09,725,6,29,35,100
17898,84,2024-09-05,329,23,12,36,71
17899,32,2024-06-29,262,51,51,5,80
17900,61,2024-10-10,254,157,100,37,173
17901,42,2024-09-22,977,10,85,21,82
17902,55,2024-02-05,614,147,3,41,80
17903,70,2024-05-01,885,91,3,23,89
17904,16,2024-02-23,894,103,54,23,147
17905,78,2024-06-02,246,45,125,41,5
17906,34,2024-07-02,634,9,49,9,120
17907,35,2024-01-20,683,172,78,16,119
17908,70,2023-12-29,726,169,106,45,95
17909,81,2024-07-06,392,171,5,4,26
17910,29,2024-02-04,945,1,93,41,41
17911,85,2024-05-28,689,9,86,43,29
17912,35,2024-05-27,943,72,24,29,133
17913,77,2024-07-27,870,51,131,46,55
17914,51,2024-10-26,848,125,127,7,144
17915,82,2024-12-03,418,153,39,47,65
17916,96,2024-11-30,885,170,114,5,53
17917,32,2024-07-18,999,83,87,40,166
17918,76,2024-11-08,82,6,139,2,119
17919,46,2024-10-31,5,7,103,28,177
17920,87,2024-11-25,113,160,108,50,187
17921,81,2024-11-15,315,12,61,6,75
17922,47,2024-07-09,453,71,28,12,20
17923,18,2024-08-12,269,175,1,30,97
17924,93,2024-09-19,677,148,47,13,133
17925,67,2024-02-23,648,64,108,41,189
17926,74,2024-06-04,255,193,14,35,70
17927,16,2024-07-19,663,10,127,37,167
17928,54,2024-05-17,807,105,132,26,142
17929,44,2024-06-16,219,131,13,46,141
17930,5,2024-08-15,319,143,23,3,144
17931,20,2024-05-10,906,174,39,26,77
17932,30,2024-03-28,644,119,8,41,176
17933,79,2024-01-11,748,68,128,10,200
17934,27,2024-11-15,457,49,78,42,39
17935,41,2024-06-09,803,102,101,23,14
17936,37,2024-05-17,252,22,96,22,178
17937,29,2024-03-12,710,0,9,0,148
17938,4,2024-07-31,796,91,141,42,70
17939,61,2024-03-13,421,106,54,28,164
17940,31,2024-06-28,231,99,121,39,154
17941,30,2024-07-10,208,148,128,21,143
17942,26,2024-05-08,178,37,79,48,150
17943,92,2024-08-27,525,3,108,47,195
17944,73,2024-11-15,952,63,92,33,12
17945,53,2024-05-11,717,17,123,31,120
17946,32,2024-05-10,402,109,102,36,14
17947,75,2024-05-05,322,189,81,1,105
17948,85,2024-03-19,533,45,90,23,27
17949,15,2024-04-26,585,39,99,15,85
17950,38,2024-04-16,696,73,72,17,143
17951,16,2024-08-12,138,130,84,26,172
17952,18,2024-07-29,104,41,63,14,147
17953,67,2024-07-27,431,53,107,14,109
17954,1,2024-08-05,595,183,40,2,39
17955,91,2024-04-06,727,180,22,15,162
17956,71,2024-02-13,932,100,38,36,71
17957,49,2024-07-19,718,159,14,27,190
17958,19,2024-04-22,291,169,113,8,81
17959,21,2024-05-23,771,165,3,44,44
17960,66,2024-03-11,573,67,44,35,107
17961,14,2024-06-15,957,198,119,2,140
17962,48,2024-09-20,633,170,66,21,155
17963,22,2024-02-28,846,163,129,1,152
17964,41,2024-08-26,972,173,13,9,78
17965,83,2024-03-18,611,81,107,42,41
17966,72,2024-10-06,861,175,87,46,174
17967,18,2024-08-28,512,76,4,32,49
17968,67,2024-02-15,683,73,108,24,1
17969,70,2024-05-23,465,110,122,32,186
17970,84,2024-02-07,262,152,6,37,154
17971,23,2024-04-15,54,174,80,7,46
17972,63,2024-12-01,925,148,85,1,188
17973,86,2024-12-13,298,69,75,8,97
17974,61,2024-05-27,377,76,135,17,0
17975,19,2024-09-28,747,130,143,46,73
17976,18,2024-12-15,414,174,70,26,142
17977,19,2024-02-19,811,92,108,17,23
17978,28,2024-04-14,164,38,125,40,161
17979,31,2024-10-05,208,42,118,2,150
17980,94,2024-07-22,764,133,91,42,7
17981,89,2024-02-17,364,8,102,38,83
17982,3,2024-08-19,916,180,122,25,0
17983,81,2024-09-11,237,16,73,24,57
17984,80,2024-09-22,874,197,44,27,153
17985,96,2024-06-11,559,91,58,41,102
17986,10,2024-11-29,683,77,95,39,47
17987,59,2023-12-20,0,102,136,27,136
17988,38,2024-03-11,274,192,144,13,26
17989,96,2023-12-25,606,77,140,14,32
17990,94,2024-02-17,609,76,3,40,125
17991,2,2024-03-12,788,7,73,4,166
17992,74,2024-05-08,535,48,57,25,167
17993,92,2024-09-02,592,152,107,27,181
17994,13,2024-03-25,823,141,105,28,124
17995,8,2024-12-04,974,69,78,41,119
17996,66,2024-01-05,355,121,41,2,22
17997,79,2024-04-08,397,54,37,7,35
17998,8,2024-04-22,524,152,36,14,1
17999,5,2024-04-02,932,121,116,28,93
18000,13,2024-10-14,276,150,61,15,128
18001,5,2024-06-02,347,117,10,7,116
18002,80,2024-06-22,264,83,80,4,150
18003,84,2024-06-10,376,150,116,20,126
18004,17,2024-06-16,98,50,58,43,160
18005,11,2024-08-08,589,6,76,50,114
18006,66,2024-12-11,5,174,69,11,44
18007,80,2024-09-15,717,147,139,22,124
18008,1,2024-06-26,121,85,1,33,7
18009,72,2024-04-26,804,30,28,17,66
18010,31,2024-10-08,23,169,61,15,166
18011,94,2024-10-02,393,185,10,32,145
18012,76,2024-04-19,852,173,18,29,22
18013,81,2024-12-09,49,134,45,44,3
18014,19,2023-12-30,689,104,135,18,33
18015,43,2024-05-04,323,90,10,16,198
18016,70,2024-09-28,125,96,80,26,51
18017,7,2024-09-24,79,185,43,42,42
18018,18,2024-05-02,256,179,66,19,47
18019,26,2024-06-20,828,43,8,0,156
18020,33,2024-08-23,668,13,145,33,193
18021,23,2024-08-30,716,97,124,16,44
18022,82,2024-02-17,811,62,140,47,70
18023,75,2024-03-27,379,60,55,35,68
18024,87,2024-06-24,30,5,45,46,91
18025,25,2024-09-01,233,27,57,16,193
18026,99,2024-10-13,320,72,149,10,154
18027,35,2024-08-07,337,133,147,18,109
18028,69,2024-08-15,809,106,103,28,142
18029,30,2024-09-01,393,128,120,43,199
18030,27,2024-05-08,245,95,137,44,78
18031,84,2024-11-13,890,15,1,25,138
18032,88,2024-05-04,477,58,24,41,189
18033,96,2024-11-23,285,182,76,7,105
18034,16,2024-02-09,584,24,15,1,33
18035,36,2024-11-07,566,8,75,23,154
18036,59,2024-08-14,265,106,37,12,129
18037,62,2024-10-18,648,120,98,32,138
18038,19,2024-05-30,152,189,84,46,97
18039,98,2024-07-27,522,93,83,0,92
18040,47,2024-08-06,70,86,11,8,130
18041,38,2024-03-20,172,17,52,5,166
18042,74,2024-10-10,925,193,57,12,174
18043,94,2024-08-08,726,93,31,12,68
18044,10,2024-06-08,541,38,35,23,149
18045,11,2024-10-04,660,97,17,3,96
18046,43,2024-08-18,627,26,63,7,113
18047,44,2024-03-04,982,150,73,25,121
18048,23,2024-07-14,659,195,81,42,14
18049,38,2024-03-07,785,165,119,48,187
18050,59,2024-09-10,588,162,103,3,100
18051,66,2024-05-18,39,163,82,10,57
18052,66,2024-10-30,3,177,86,7,84
18053,94,2024-01-18,487,61,121,14,184
18054,49,2024-06-25,625,69,23,5,177
18055,92,2024-09-04,892,176,62,28,79
18056,18,2024-04-21,814,7,101,7,34
18057,24,2024-01-12,51,113,55,36,167
18058,47,2024-06-02,824,149,68,9,52
18059,28,2024-04-04,816,185,129,40,15
18060,60,2024-09-13,683,110,17,14,63
18061,67,2024-08-08,967,76,36,9,7
18062,72,2024-03-31,910,39,148,18,135
18063,93,2023-12-27,803,145,5,32,58
18064,84,2024-07-08,846,27,149,21,155
18065,47,2024-12-05,607,104,117,29,14
18066,12,2024-06-10,633,156,122,28,187
18067,36,2024-03-09,348,19,116,29,139
18068,37,2024-05-30,439,115,31,10,54
18069,56,2023-12-31,804,173,34,2,63
18070,11,2024-07-05,509,59,122,3,93
18071,78,2024-04-04,643,174,34,32,156
18072,44,2024-07-16,882,29,82,5,144
18073,97,2024-04-27,972,102,38,37,123
18074,97,2024-04-17,212,70,59,8,125
18075,10,2024-05-13,813,4,65,42,64
18076,71,2023-12-27,267,12,78,38,181
18077,84,2024-04-01,838,149,147,3,88
18078,23,2024-11-06,997,166,131,2,193
18079,88,2024-11-09,153,78,8,25,123
18080,47,2024-03-12,556,91,130,22,69
18081,21,2024-10-21,426,144,117,33,148
18082,21,2024-06-18,895,33,32,38,109
18083,54,2024-11-26,778,11,134,48,73
18084,84,2024-04-22,713,26,72,28,38
18085,80,2024-12-05,388,173,13,4,138
18086,89,2024-01-11,416,132,41,16,93
18087,24,2024-03-06,691,91,110,26,32
18088,48,2024-03-27,663,120,20,27,67
18089,29,2024-01-18,880,43,71,38,129
18090,42,2024-05-30,476,152,57,9,32
18091,95,2024-03-12,986,47,98,39,153
18092,15,2024-02-03,699,92,143,32,155
18093,89,2024-09-20,551,48,63,45,165
18094,94,2024-07-13,1000,180,12,13,109
18095,23,2024-11-27,938,104,102,34,55
18096,17,2024-09-08,358,8,16,30,160
18097,94,2024-09-23,781,5,53,26,105
18098,60,2024-10-02,137,87,55,10,16
18099,25,2024-09-02,120,27,144,39,165
18100,6,2024-06-29,229,137,22,25,81
18101,42,2024-05-27,68,19,124,16,57
18102,96,2024-02-18,771,155,52,7,129
18103,81,2024-08-12,639,163,32,10,30
18104,68,2024-02-07,223,137,121,12,192
18105,5,2024-02-25,396,109,50,21,51
18106,49,2024-04-19,837,161,122,12,81
18107,49,2024-06-21,86,161,71,42,11
18108,30,2023-12-21,472,109,30,20,132
18109,33,2024-08-10,101,131,25,30,83
18110,48,2024-12-02,972,4,108,36,192
18111,76,2024-01-10,229,154,73,30,183
18112,69,2024-10-06,703,52,123,41,53
18113,10,2024-08-19,92,94,17,8,195
18114,74,2024-09-10,70,150,70,13,6
18115,66,2024-08-01,471,89,18,40,196
18116,49,2024-09-19,624,44,106,19,138
18117,83,2024-10-28,480,49,13,47,47
18118,7,2024-08-02,369,86,20,9,66
18119,24,2024-09-24,894,15,104,6,137
18120,47,2024-05-27,450,185,79,26,63
18121,93,2024-01-21,190,109,67,49,34
18122,94,2024-01-29,594,4,75,50,10
18123,72,2024-07-30,783,0,48,6,1
18124,55,2024-09-18,807,16,149,1,181
18125,87,2024-10-07,804,43,81,17,184
18126,40,2024-04-04,946,148,10,20,191
18127,40,2024-06-25,682,92,120,18,58
18128,48,2024-03-04,235,191,5,40,141
18129,46,2024-12-11,613,84,90,19,55
18130,35,2024-08-19,767,48,147,35,127
18131,54,2024-10-27,905,102,78,34,105
18132,100,2024-05-12,397,30,77,48,138
18133,21,2024-09-01,231,154,11,5,96
18134,20,2024-09-07,832,171,132,1,134
18135,56,2024-03-30,973,178,131,19,200
18136,72,2024-07-26,953,34,50,42,166
18137,90,2024-05-17,309,194,109,39,101
18138,5,2024-06-04,29,124,6,48,34
18139,93,2024-01-01,625,32,67,36,21
18140,14,2024-03-21,149,43,69,22,166
18141,18,2024-06-24,599,82,67,4,200
18142,26,2024-04-15,551,16,102,31,59
18143,97,2024-01-16,587,96,12,15,75
18144,50,2024-03-28,122,178,136,31,5
18145,26,2024-01-23,198,133,62,36,124
18146,16,2024-01-26,346,136,54,33,21
18147,74,2024-07-15,92,83,90,45,87
18148,76,2024-05-04,923,185,41,10,74
18149,94,2024-08-06,867,26,7,26,177
18150,90,2024-07-02,661,18,29,39,8
18151,92,2024-06-11,579,9,63,6,122
18152,93,2024-06-02,722,163,118,50,114
18153,23,2024-10-02,912,193,117,14,195
18154,63,2024-05-20,836,73,9,21,188
18155,45,2024-02-14,583,181,65,45,67
18156,74,2024-01-12,556,104,81,28,116
18157,58,2024-11-20,381,176,120,16,69
18158,96,2024-06-16,646,115,51,6,136
18159,94,2024-04-22,962,38,100,11,190
18160,97,2024-11-22,619,89,119,14,73
18161,85,2024-01-07,51,73,12,4,51
18162,19,2024-03-02,196,100,52,3,179
18163,92,2024-05-25,549,167,150,28,153
18164,22,2024-04-16,129,197,59,44,76
18165,73,2024-09-16,520,113,20,6,20
18166,36,2024-04-04,512,196,75,14,121
18167,97,2024-01-15,49,126,42,37,195
18168,2,2023-12-27,815,63,117,10,151
18169,89,2024-06-13,332,194,112,17,11
18170,45,2024-05-20,439,79,22,9,165
18171,3,2024-11-04,103,88,55,35,96
18172,18,2024-03-22,975,42,36,3,150
18173,3,2024-10-01,791,62,121,20,177
18174,47,2024-02-01,808,183,96,41,128
18175,30,2024-05-25,328,156,134,7,38
18176,62,2024-08-26,669,184,63,25,53
18177,27,2024-09-11,520,130,99,20,140
18178,87,2024-05-01,787,144,145,35,80
18179,28,2024-08-23,12,88,136,4,154
18180,90,2024-07-23,346,68,114,0,174
18181,8,2024-03-05,308,49,138,38,34
18182,39,2024-02-19,198,185,25,32,46
18183,49,2024-04-05,248,125,63,32,73
18184,87,2024-12-03,709,59,87,49,168
18185,20,2024-02-26,83,42,129,49,131
18186,14,2024-01-30,340,41,91,7,139
18187,85,2024-05-31,700,171,102,43,79
18188,16,2024-03-28,50,176,35,18,180
18189,87,2024-11-28,718,143,49,40,27
18190,51,2024-07-19,416,22,117,9,76
18191,31,2024-03-17,312,59,148,0,192
18192,21,2024-07-27,853,38,133,49,48
18193,9,2024-06-23,417,14,77,24,161
18194,69,2024-04-13,672,172,127,17,52
18195,23,2024-03-12,964,196,101,40,89
18196,53,2024-12-14,86,2,98,47,131
18197,93,2024-10-29,181,71,66,23,68
18198,42,2024-10-05,978,94,11,50,126
18199,20,2024-02-17,744,42,66,40,55
18200,84,2024-03-30,300,62,112,0,24
18201,71,2024-01-29,561,35,108,44,141
18202,39,2024-11-27,980,147,75,30,21
18203,6,2024-10-20,33,53,92,32,62
18204,71,2024-05-06,457,150,124,50,64
18205,92,2024-02-22,572,163,139,49,42
18206,37,2023-12-21,898,138,108,48,10
18207,10,2024-10-24,557,152,101,1,197
18208,82,2024-02-07,289,0,134,41,171
18209,92,2024-03-29,104,161,44,11,143
18210,35,2024-01-19,699,195,80,37,181
18211,92,2024-12-04,40,100,132,14,70
18212,58,2024-02-07,313,10,133,11,177
18213,10,2024-09-21,256,19,94,48,115
18214,59,2024-08-23,55,158,95,36,186
18215,34,2024-10-31,847,164,145,34,104
18216,7,2024-02-07,848,105,6,34,34
18217,8,2024-01-25,710,155,22,39,25
18218,89,2024-03-16,194,182,37,26,109
18219,19,2024-04-26,195,150,45,33,8
18220,17,2024-11-03,752,6,7,3,41
18221,87,2024-07-06,950,33,40,9,160
18222,13,2024-10-09,339,127,111,41,144
18223,59,2024-10-26,193,94,24,13,28
18224,75,2024-11-16,770,195,132,34,41
18225,66,2024-04-27,385,95,36,2,180
18226,39,2024-08-07,935,189,14,33,180
18227,22,2024-08-16,818,44,143,37,20
18228,45,2024-03-15,119,195,0,20,97
18229,62,2024-07-21,4,154,11,32,63
18230,4,2024-07-25,92,20,96,23,96
18231,85,2024-12-15,246,172,71,18,164
18232,97,2024-07-10,744,10,93,8,61
18233,99,2024-06-10,133,61,97,30,16
18234,31,2024-12-17,904,41,2,38,104
18235,29,2024-03-01,850,88,140,42,131
18236,66,2024-04-12,495,73,73,43,50
18237,26,2024-04-09,739,51,33,5,72
18238,6,2024-01-23,209,190,134,47,81
18239,59,2024-12-01,849,30,133,22,153
18240,34,2024-09-20,584,13,101,14,43
18241,85,2024-02-07,635,78,89,39,151
18242,1,2024-04-08,692,57,62,48,18
18243,97,2024-06-10,822,165,6,29,20
18244,16,2024-02-09,479,69,106,40,129
18245,80,2024-05-30,661,173,58,38,48
18246,88,2024-03-29,466,48,81,33,141
18247,79,2024-10-11,945,79,88,20,195
18248,89,2024-06-27,755,75,115,18,98
18249,84,2024-10-07,402,90,35,13,155
18250,5,2024-11-14,28,164,2,8,15
18251,64,2024-10-17,719,153,90,26,178
18252,37,2024-02-07,132,177,89,29,146
18253,75,2024-03-29,400,128,61,49,54
18254,18,2024-09-26,925,26,126,0,193
18255,46,2024-10-22,316,183,112,25,69
18256,44,2024-06-26,810,111,76,28,133
18257,31,2024-05-27,624,159,149,3,166
18258,64,2024-07-28,54,4,72,8,86
18259,63,2024-05-31,966,138,137,23,108
18260,18,2024-02-27,325,107,114,5,90
18261,82,2024-07-22,466,84,96,30,97
18262,95,2024-06-28,671,21,116,14,23
18263,98,2024-10-06,880,66,107,14,82
18264,50,2024-08-01,841,113,118,4,190
18265,28,2024-06-23,91,195,124,40,42
18266,93,2024-09-23,27,99,14,3,43
18267,91,2024-08-16,157,41,43,23,185
18268,16,2024-03-09,786,124,81,48,88
18269,87,2023-12-25,533,0,118,42,126
18270,88,2024-06-03,387,143,81,6,10
18271,69,2024-04-08,267,171,52,9,139
18272,4,2023-12-26,772,83,108,21,44
18273,96,2024-01-04,301,108,26,27,21
18274,9,2024-11-05,515,175,94,4,190
18275,94,2024-08-01,955,70,59,3,88
18276,43,2024-05-03,933,197,125,24,104
18277,9,2024-06-03,955,121,78,33,57
18278,21,2024-10-01,19,43,132,33,185
18279,69,2024-09-30,142,181,105,30,105
18280,68,2024-03-05,390,159,39,7,107
18281,12,2024-08-03,694,70,59,19,124
18282,91,2024-09-09,654,135,41,20,84
18283,83,2024-03-31,508,81,145,10,37
18284,68,2024-02-14,809,175,76,16,111
18285,57,2024-05-03,27,154,65,46,102
18286,59,2024-06-28,55,199,141,24,200
18287,92,2024-04-27,880,88,100,24,63
18288,12,2024-05-22,763,116,90,2,85
18289,84,2024-12-13,190,107,134,0,194
18290,50,2024-09-27,201,72,0,14,200
18291,22,2024-01-11,682,123,149,28,25
18292,49,2024-06-10,900,93,124,17,90
18293,56,2024-05-13,62,142,89,30,85
18294,36,2024-10-10,329,84,2,8,98
18295,48,2024-12-04,764,26,147,38,173
18296,12,2024-02-11,108,61,80,48,17
18297,5,2024-09-01,793,142,31,35,133
18298,39,2024-08-30,745,137,100,1,69
18299,9,2024-12-04,377,101,150,43,96
18300,32,2024-07-26,3,53,68,21,121
18301,56,2023-12-25,358,165,142,31,157
18302,22,2024-07-01,671,142,74,11,145
18303,59,2024-11-05,28,71,21,37,132
18304,12,2024-01-04,842,68,107,32,145
18305,33,2023-12-22,714,26,66,50,171
18306,98,2024-08-01,804,103,54,44,184
18307,26,2024-07-17,787,5,137,26,82
18308,92,2024-06-17,895,200,10,5,200
18309,42,2024-07-01,718,66,143,26,193
18310,96,2024-01-27,383,119,39,45,56
18311,37,2024-11-14,981,83,89,27,113
18312,32,2024-08-22,790,115,37,0,73
18313,44,2024-06-30,891,78,41,37,119
18314,6,2024-09-12,419,78,136,24,194
18315,89,2024-06-17,433,197,86,31,114
18316,77,2024-08-04,503,55,58,45,10
18317,40,2024-03-18,917,89,134,27,127
18318,94,2024-04-29,303,197,39,20,146
18319,38,2024-07-22,58,55,69,14,176
18320,98,2024-07-20,743,126,96,31,115
18321,49,2024-08-31,36,47,84,37,89
18322,86,2024-09-18,616,72,108,33,199
18323,34,2024-01-09,230,15,142,7,180
18324,66,2024-10-27,210,87,63,25,139
18325,78,2024-01-02,305,64,64,14,159
18326,22,2024-08-26,313,63,136,34,169
18327,84,2024-09-09,845,131,131,15,80
18328,79,2024-06-25,691,112,47,44,169
18329,46,2024-02-03,452,80,93,23,156
18330,77,2024-02-18,411,179,114,19,44
18331,62,2024-10-07,786,75,142,40,20
18332,45,2023-12-21,144,49,40,2,120
18333,15,2024-12-12,784,192,96,27,37
18334,59,2024-08-28,863,188,127,43,192
18335,13,2024-04-10,69,20,120,13,150
18336,68,2024-01-03,206,143,13,27,121
18337,92,2024-02-02,294,112,81,37,139
18338,33,2024-03-14,622,104,124,23,53
18339,51,2024-12-02,69,189,142,47,28
18340,20,2024-01-16,277,36,29,21,47
18341,37,2024-10-07,796,185,18,0,10
18342,43,2024-10-18,221,168,2,9,175
18343,12,2024-05-19,68,66,42,16,29
18344,46,2024-03-11,505,22,138,48,72
18345,48,2024-05-28,168,173,9,26,190
18346,77,2024-09-10,23,145,49,27,54
18347,75,2023-12-18,580,194,128,25,182
18348,12,2024-07-18,259,35,36,9,16
18349,61,2024-01-16,361,87,3,13,27
18350,54,2024-04-27,535,154,67,26,86
18351,54,2024-08-11,462,135,105,3,52
18352,39,2024-01-04,1,198,23,20,36
18353,78,2024-06-05,47,53,28,2,4
18354,34,2024-01-18,84,166,135,34,74
18355,71,2024-06-27,621,104,65,34,90
18356,37,2024-05-06,453,47,141,41,182
18357,14,2024-10-23,227,179,3,30,85
18358,77,2024-10-25,277,107,74,15,109
18359,58,2024-07-29,275,109,16,43,196
18360,6,2024-10-20,323,70,43,11,132
18361,99,2024-03-21,193,67,105,36,35
18362,84,2024-01-05,134,46,7,20,198
18363,40,2024-05-02,540,144,55,25,105
18364,55,2024-09-10,594,91,56,39,34
18365,48,2024-06-26,647,46,76,12,36
18366,93,2024-07-24,457,44,81,27,19
18367,61,2024-08-01,697,27,4,33,135
18368,86,2024-02-14,720,198,51,46,15
18369,59,2024-01-19,180,159,141,14,139
18370,29,2024-06-06,181,101,43,13,94
18371,14,2024-07-21,901,117,114,9,10
18372,91,2024-01-28,904,102,48,46,29
18373,66,2024-03-20,302,9,49,10,82
18374,61,2024-10-18,958,197,7,7,16
18375,1,2024-08-01,862,161,77,50,123
18376,78,2024-08-18,256,5,45,29,34
18377,38,2024-06-09,996,158,33,13,65
18378,16,2024-04-10,959,71,108,34,1
18379,47,2024-12-11,375,120,121,34,5
18380,96,2024-11-22,935,181,112,11,129
18381,54,2024-11-18,112,115,88,17,30
18382,8,2024-02-08,791,93,124,32,91
18383,91,2024-04-05,26,32,83,12,21
18384,70,2024-05-31,477,68,79,8,192
18385,100,2023-12-25,624,87,98,42,0
18386,83,2024-11-12,217,47,139,47,16
18387,100,2024-08-16,934,106,146,49,51
18388,6,2024-04-30,654,45,68,48,75
18389,67,2024-03-10,767,148,37,28,99
18390,43,2024-05-17,98,119,93,35,74
18391,76,2024-04-19,685,163,50,29,12
18392,7,2024-02-29,781,50,97,3,42
18393,56,2024-06-17,886,102,19,16,158
18394,71,2024-03-27,746,4,49,39,86
18395,21,2024-10-22,531,64,117,33,189
18396,71,2024-09-09,643,153,59,50,200
18397,61,2024-08-07,216,156,7,19,77
18398,45,2024-03-17,903,3,14,27,164
18399,61,2024-08-11,972,146,90,11,17
18400,2,2024-06-16,656,34,108,17,105
18401,21,2024-09-10,900,106,15,42,157
18402,56,2024-10-05,481,51,30,32,58
18403,81,2024-11-02,811,110,143,33,21
18404,42,2024-12-11,299,34,137,8,26
18405,75,2024-06-08,604,119,120,21,29
18406,55,2024-01-29,637,129,11,42,128
18407,3,2024-10-20,651,26,122,29,121
